WLnm, Rdata
1.593995e+03, 5.564598e-01
1.594641e+03, 5.557278e-01
1.595286e+03, 5.549983e-01
1.595932e+03, 5.542625e-01
1.596578e+03, 5.535244e-01
1.597223e+03, 5.527855e-01
1.597869e+03, 5.520497e-01
1.598514e+03, 5.513146e-01
1.599160e+03, 5.505723e-01
1.599805e+03, 5.498289e-01
1.600451e+03, 5.490844e-01
1.601096e+03, 5.483446e-01
1.601742e+03, 5.476024e-01
1.602387e+03, 5.468545e-01
1.603033e+03, 5.461058e-01
1.603679e+03, 5.453570e-01
1.604324e+03, 5.446123e-01
1.604970e+03, 5.438633e-01
1.605615e+03, 5.431103e-01
1.606261e+03, 5.423562e-01
1.606906e+03, 5.416032e-01
1.607552e+03, 5.408535e-01
1.608197e+03, 5.400913e-01
1.608843e+03, 5.393255e-01
1.609488e+03, 5.385663e-01
1.610134e+03, 5.378092e-01
1.610780e+03, 5.370537e-01
1.611425e+03, 5.362916e-01
1.612071e+03, 5.355281e-01
1.612716e+03, 5.347635e-01
1.613362e+03, 5.340023e-01
1.614007e+03, 5.332412e-01
1.614653e+03, 5.324737e-01
1.615298e+03, 5.317050e-01
1.615944e+03, 5.309351e-01
1.616590e+03, 5.301644e-01
1.617235e+03, 5.293941e-01
1.617881e+03, 5.286273e-01
1.618526e+03, 5.278556e-01
1.619172e+03, 5.270808e-01
1.619817e+03, 5.263048e-01
1.620463e+03, 5.255302e-01
1.621108e+03, 5.247584e-01
1.621754e+03, 5.239809e-01
1.622399e+03, 5.232009e-01
1.623045e+03, 5.224201e-01
1.623691e+03, 5.216411e-01
1.624336e+03, 5.208642e-01
1.624982e+03, 5.200811e-01
1.625627e+03, 5.192962e-01
1.626273e+03, 5.185103e-01
1.626918e+03, 5.177267e-01
1.627564e+03, 5.169446e-01
1.628209e+03, 5.161560e-01
1.628855e+03, 5.153660e-01
1.629501e+03, 5.145754e-01
1.630146e+03, 5.137875e-01
1.630792e+03, 5.130007e-01
1.631437e+03, 5.122066e-01
1.632083e+03, 5.114117e-01
1.632728e+03, 5.106160e-01
1.633374e+03, 5.098236e-01
1.634019e+03, 5.090319e-01
1.634665e+03, 5.082332e-01
1.635310e+03, 5.074335e-01
1.635956e+03, 5.066328e-01
1.636602e+03, 5.058358e-01
1.637247e+03, 5.050390e-01
1.637893e+03, 5.042354e-01
1.638538e+03, 5.034308e-01
1.639184e+03, 5.026252e-01
1.639829e+03, 5.018189e-01
1.640475e+03, 5.010123e-01
1.641120e+03, 5.002105e-01
1.641766e+03, 4.994051e-01
1.642411e+03, 4.985951e-01
1.643057e+03, 4.977841e-01
1.643703e+03, 4.969726e-01
1.644348e+03, 4.961660e-01
1.644994e+03, 4.953560e-01
1.645639e+03, 4.945413e-01
1.646285e+03, 4.937256e-01
1.646930e+03, 4.929093e-01
1.647576e+03, 4.920983e-01
1.648221e+03, 4.912842e-01
1.648867e+03, 4.904652e-01
1.649513e+03, 4.896452e-01
1.650158e+03, 4.888243e-01
1.650804e+03, 4.880021e-01
1.651449e+03, 4.871812e-01
1.652095e+03, 4.863642e-01
1.652740e+03, 4.855422e-01
1.653386e+03, 4.847168e-01
1.654031e+03, 4.838904e-01
1.654677e+03, 4.830647e-01
1.655322e+03, 4.822432e-01
1.655968e+03, 4.814176e-01
1.656614e+03, 4.805880e-01
1.657259e+03, 4.797573e-01
1.657905e+03, 4.789257e-01
1.658550e+03, 4.780939e-01
1.659196e+03, 4.772637e-01
1.659841e+03, 4.764361e-01
1.660487e+03, 4.756032e-01
1.661132e+03, 4.747675e-01
1.661778e+03, 4.739310e-01
1.662423e+03, 4.730957e-01
1.663069e+03, 4.722642e-01
1.663715e+03, 4.714281e-01
1.664360e+03, 4.705886e-01
1.665006e+03, 4.697482e-01
1.665651e+03, 4.689071e-01
1.666297e+03, 4.680650e-01
1.666942e+03, 4.672249e-01
1.667588e+03, 4.663875e-01
1.668233e+03, 4.655450e-01
1.668879e+03, 4.646997e-01
1.669525e+03, 4.638539e-01
1.670170e+03, 4.630088e-01
1.670816e+03, 4.621675e-01
1.671461e+03, 4.613222e-01
1.672107e+03, 4.604732e-01
1.672752e+03, 4.596235e-01
1.673398e+03, 4.587730e-01
1.674043e+03, 4.579217e-01
1.674689e+03, 4.570716e-01
1.675334e+03, 4.562251e-01
1.675980e+03, 4.553743e-01
1.676626e+03, 4.545203e-01
1.677271e+03, 4.536652e-01
1.677917e+03, 4.528094e-01
1.678562e+03, 4.519531e-01
1.679208e+03, 4.510982e-01
1.679853e+03, 4.502468e-01
1.680499e+03, 4.493908e-01
1.681144e+03, 4.485315e-01
1.681790e+03, 4.476715e-01
1.682435e+03, 4.468108e-01
1.683081e+03, 4.459494e-01
1.683727e+03, 4.450870e-01
1.684372e+03, 4.442236e-01
1.685018e+03, 4.433598e-01
1.685663e+03, 4.424956e-01
1.686309e+03, 4.416309e-01
1.686954e+03, 4.407656e-01
1.687600e+03, 4.398996e-01
1.688245e+03, 4.390348e-01
1.688891e+03, 4.381738e-01
1.689537e+03, 4.373087e-01
1.690182e+03, 4.364400e-01
1.690828e+03, 4.355707e-01
1.691473e+03, 4.347006e-01
1.692119e+03, 4.338303e-01
1.692764e+03, 4.329607e-01
1.693410e+03, 4.320954e-01
1.694055e+03, 4.312266e-01
1.694701e+03, 4.303537e-01
1.695346e+03, 4.294801e-01
1.695992e+03, 4.286059e-01
1.696638e+03, 4.277311e-01
1.697283e+03, 4.268563e-01
1.697929e+03, 4.259866e-01
1.698574e+03, 4.251143e-01
1.699220e+03, 4.242371e-01
1.699865e+03, 4.233594e-01
1.700511e+03, 4.224813e-01
1.701156e+03, 4.216027e-01
1.701802e+03, 4.207234e-01
1.702447e+03, 4.198495e-01
1.703093e+03, 4.189745e-01
1.703739e+03, 4.180935e-01
1.704384e+03, 4.172120e-01
1.705030e+03, 4.163299e-01
1.705675e+03, 4.154472e-01
1.706321e+03, 4.145640e-01
1.706966e+03, 4.136805e-01
1.707612e+03, 4.127966e-01
1.708257e+03, 4.119180e-01
1.708903e+03, 4.110385e-01
1.709549e+03, 4.101530e-01
1.710194e+03, 4.092670e-01
1.710840e+03, 4.083804e-01
1.711485e+03, 4.074934e-01
1.712131e+03, 4.066058e-01
1.712776e+03, 4.057178e-01
1.713422e+03, 4.048293e-01
1.714067e+03, 4.039460e-01
1.714713e+03, 4.030628e-01
1.715358e+03, 4.021729e-01
1.716004e+03, 4.012825e-01
1.716650e+03, 4.003920e-01
1.717295e+03, 3.995010e-01
1.717941e+03, 3.986095e-01
1.718586e+03, 3.977176e-01
1.719232e+03, 3.968253e-01
1.719877e+03, 3.959374e-01
1.720523e+03, 3.950508e-01
1.721168e+03, 3.941578e-01
1.721814e+03, 3.932638e-01
1.722459e+03, 3.923696e-01
1.723105e+03, 3.914751e-01
1.723751e+03, 3.905802e-01
1.724396e+03, 3.896849e-01
1.725042e+03, 3.887892e-01
1.725687e+03, 3.878966e-01
1.726333e+03, 3.870064e-01
1.726978e+03, 3.861114e-01
1.727624e+03, 3.852142e-01
1.728269e+03, 3.843169e-01
1.728915e+03, 3.834193e-01
1.729561e+03, 3.825211e-01
1.730206e+03, 3.816226e-01
1.730852e+03, 3.807240e-01
1.731497e+03, 3.798251e-01
1.732143e+03, 3.789258e-01
1.732788e+03, 3.780290e-01
1.733434e+03, 3.771354e-01
1.734079e+03, 3.762379e-01
1.734725e+03, 3.753378e-01
1.735370e+03, 3.744371e-01
1.736016e+03, 3.735361e-01
1.736662e+03, 3.726350e-01
1.737307e+03, 3.717337e-01
1.737953e+03, 3.708322e-01
1.738598e+03, 3.699304e-01
1.739244e+03, 3.690283e-01
1.739889e+03, 3.681274e-01
1.740535e+03, 3.672310e-01
1.741180e+03, 3.663322e-01
1.741826e+03, 3.654292e-01
1.742471e+03, 3.645261e-01
1.743117e+03, 3.636230e-01
1.743763e+03, 3.627194e-01
1.744408e+03, 3.618155e-01
1.745054e+03, 3.609117e-01
1.745699e+03, 3.600077e-01
1.746345e+03, 3.591036e-01
1.746990e+03, 3.581993e-01
1.747636e+03, 3.572948e-01
1.748281e+03, 3.563901e-01
1.748927e+03, 3.554856e-01
1.749573e+03, 3.545818e-01
1.750218e+03, 3.536828e-01
1.750864e+03, 3.527822e-01
1.751509e+03, 3.518771e-01
1.752155e+03, 3.509699e-01
1.752800e+03, 3.500589e-01
1.753446e+03, 3.491504e-01
1.754091e+03, 3.482448e-01
1.754737e+03, 3.473392e-01
1.755382e+03, 3.464334e-01
1.756028e+03, 3.455276e-01
1.756674e+03, 3.446217e-01
1.757319e+03, 3.437160e-01
1.757965e+03, 3.428102e-01
1.758610e+03, 3.419042e-01
1.759256e+03, 3.409980e-01
1.759901e+03, 3.400921e-01
1.760547e+03, 3.391861e-01
1.761192e+03, 3.382860e-01
1.761838e+03, 3.373857e-01
1.762483e+03, 3.364799e-01
1.763129e+03, 3.355741e-01
1.763775e+03, 3.346681e-01
1.764420e+03, 3.337621e-01
1.765066e+03, 3.328563e-01
1.765711e+03, 3.319505e-01
1.766357e+03, 3.310445e-01
1.767002e+03, 3.301386e-01
1.767648e+03, 3.292329e-01
1.768293e+03, 3.283274e-01
1.768939e+03, 3.274221e-01
1.769585e+03, 3.265167e-01
1.770230e+03, 3.256112e-01
1.770876e+03, 3.247058e-01
1.771521e+03, 3.238005e-01
1.772167e+03, 3.228954e-01
1.772812e+03, 3.219905e-01
1.773458e+03, 3.210858e-01
1.774103e+03, 3.201811e-01
1.774749e+03, 3.192765e-01
1.775394e+03, 3.183721e-01
1.776040e+03, 3.174720e-01
1.776686e+03, 3.165738e-01
1.777331e+03, 3.156710e-01
1.777977e+03, 3.147671e-01
1.778622e+03, 3.138635e-01
1.779268e+03, 3.129602e-01
1.779913e+03, 3.120570e-01
1.780559e+03, 3.111541e-01
1.781204e+03, 3.102512e-01
1.781850e+03, 3.093486e-01
1.782495e+03, 3.084462e-01
1.783141e+03, 3.075439e-01
1.783787e+03, 3.066419e-01
1.784432e+03, 3.057401e-01
1.785078e+03, 3.048385e-01
1.785723e+03, 3.039371e-01
1.786369e+03, 3.030363e-01
1.787014e+03, 3.021357e-01
1.787660e+03, 3.012353e-01
1.788305e+03, 3.003352e-01
1.788951e+03, 2.994353e-01
1.789597e+03, 2.985358e-01
1.790242e+03, 2.976365e-01
1.790888e+03, 2.967375e-01
1.791533e+03, 2.958388e-01
1.792179e+03, 2.949404e-01
1.792824e+03, 2.940425e-01
1.793470e+03, 2.931450e-01
1.794115e+03, 2.922478e-01
1.794761e+03, 2.913509e-01
1.795406e+03, 2.904544e-01
1.796052e+03, 2.895582e-01
1.796698e+03, 2.886624e-01
1.797343e+03, 2.877669e-01
1.797989e+03, 2.868718e-01
1.798634e+03, 2.859770e-01
1.799280e+03, 2.850829e-01
1.799925e+03, 2.841892e-01
1.800571e+03, 2.832956e-01
1.801216e+03, 2.824024e-01
1.801862e+03, 2.815099e-01
1.802508e+03, 2.806178e-01
1.803153e+03, 2.797261e-01
1.803799e+03, 2.788349e-01
1.804444e+03, 2.779440e-01
1.805090e+03, 2.770537e-01
1.805735e+03, 2.761640e-01
1.806381e+03, 2.752748e-01
1.807026e+03, 2.743858e-01
1.807672e+03, 2.734973e-01
1.808317e+03, 2.726095e-01
1.808963e+03, 2.717222e-01
1.809609e+03, 2.708354e-01
1.810254e+03, 2.699491e-01
1.810900e+03, 2.690633e-01
1.811545e+03, 2.681781e-01
1.812191e+03, 2.672935e-01
1.812836e+03, 2.664096e-01
1.813482e+03, 2.655222e-01
1.814127e+03, 2.646349e-01
1.814773e+03, 2.637519e-01
1.815418e+03, 2.628702e-01
1.816064e+03, 2.619846e-01
1.816710e+03, 2.610985e-01
1.817355e+03, 2.602172e-01
1.818001e+03, 2.593378e-01
1.818646e+03, 2.584591e-01
1.819292e+03, 2.575812e-01
1.819937e+03, 2.567036e-01
1.820583e+03, 2.558266e-01
1.821228e+03, 2.549504e-01
1.821874e+03, 2.540749e-01
1.822520e+03, 2.532001e-01
1.823165e+03, 2.523259e-01
1.823811e+03, 2.514523e-01
1.824456e+03, 2.505795e-01
1.825102e+03, 2.497072e-01
1.825747e+03, 2.488357e-01
1.826393e+03, 2.479649e-01
1.827038e+03, 2.470950e-01
1.827684e+03, 2.462257e-01
1.828329e+03, 2.453570e-01
1.828975e+03, 2.444890e-01
1.829621e+03, 2.436219e-01
1.830266e+03, 2.427555e-01
1.830912e+03, 2.418899e-01
1.831557e+03, 2.410245e-01
1.832203e+03, 2.401551e-01
1.832848e+03, 2.392865e-01
1.833494e+03, 2.384241e-01
1.834139e+03, 2.375625e-01
1.834785e+03, 2.367017e-01
1.835430e+03, 2.358416e-01
1.836076e+03, 2.349822e-01
1.836722e+03, 2.341235e-01
1.837367e+03, 2.332659e-01
1.838013e+03, 2.324093e-01
1.838658e+03, 2.315534e-01
1.839304e+03, 2.306982e-01
1.839949e+03, 2.298438e-01
1.840595e+03, 2.289903e-01
1.841240e+03, 2.281378e-01
1.841886e+03, 2.272862e-01
1.842532e+03, 2.264336e-01
1.843177e+03, 2.255786e-01
1.843823e+03, 2.247258e-01
1.844468e+03, 2.238777e-01
1.845114e+03, 2.230305e-01
1.845759e+03, 2.221842e-01
1.846405e+03, 2.213389e-01
1.847050e+03, 2.204946e-01
1.847696e+03, 2.196513e-01
1.848341e+03, 2.188086e-01
1.848987e+03, 2.179669e-01
1.849633e+03, 2.171263e-01
1.850278e+03, 2.162867e-01
1.850924e+03, 2.154447e-01
1.851569e+03, 2.146020e-01
1.852215e+03, 2.137631e-01
1.852860e+03, 2.129273e-01
1.853506e+03, 2.120927e-01
1.854151e+03, 2.112591e-01
1.854797e+03, 2.104266e-01
1.855442e+03, 2.095950e-01
1.856088e+03, 2.087645e-01
1.856734e+03, 2.079350e-01
1.857379e+03, 2.071063e-01
1.858025e+03, 2.062739e-01
1.858670e+03, 2.054426e-01
1.859316e+03, 2.046167e-01
1.859961e+03, 2.037923e-01
1.860607e+03, 2.029690e-01
1.861252e+03, 2.021468e-01
1.861898e+03, 2.013258e-01
1.862544e+03, 2.005059e-01
1.863189e+03, 1.996871e-01
1.863835e+03, 1.988694e-01
1.864480e+03, 1.980514e-01
1.865126e+03, 1.972311e-01
1.865771e+03, 1.964126e-01
1.866417e+03, 1.955994e-01
1.867062e+03, 1.947872e-01
1.867708e+03, 1.939764e-01
1.868353e+03, 1.931668e-01
1.868999e+03, 1.923583e-01
1.869645e+03, 1.915509e-01
1.870290e+03, 1.907396e-01
1.870936e+03, 1.899269e-01
1.871581e+03, 1.891193e-01
1.872227e+03, 1.883166e-01
1.872872e+03, 1.875151e-01
1.873518e+03, 1.867148e-01
1.874163e+03, 1.859157e-01
1.874809e+03, 1.851180e-01
1.875454e+03, 1.843215e-01
1.876100e+03, 1.835217e-01
1.876746e+03, 1.827230e-01
1.877391e+03, 1.819292e-01
1.878037e+03, 1.811376e-01
1.878682e+03, 1.803472e-01
1.879328e+03, 1.795581e-01
1.879973e+03, 1.787683e-01
1.880619e+03, 1.779771e-01
1.881264e+03, 1.771884e-01
1.881910e+03, 1.764045e-01
1.882556e+03, 1.756219e-01
1.883201e+03, 1.748406e-01
1.883847e+03, 1.740606e-01
1.884492e+03, 1.732818e-01
1.885138e+03, 1.725044e-01
1.885783e+03, 1.717254e-01
1.886429e+03, 1.709461e-01
1.887074e+03, 1.701702e-01
1.887720e+03, 1.693982e-01
1.888365e+03, 1.686276e-01
1.889011e+03, 1.678581e-01
1.889657e+03, 1.670898e-01
1.890302e+03, 1.663188e-01
1.890948e+03, 1.655492e-01
1.891593e+03, 1.647846e-01
1.892239e+03, 1.640222e-01
1.892884e+03, 1.632612e-01
1.893530e+03, 1.625014e-01
1.894175e+03, 1.617415e-01
1.894821e+03, 1.609804e-01
1.895466e+03, 1.602212e-01
1.896112e+03, 1.594670e-01
1.896758e+03, 1.587142e-01
1.897403e+03, 1.579630e-01
1.898049e+03, 1.572132e-01
1.898694e+03, 1.564621e-01
1.899340e+03, 1.557111e-01
1.899985e+03, 1.549634e-01
1.900631e+03, 1.542194e-01
1.901276e+03, 1.534759e-01
1.901922e+03, 1.527308e-01
1.902568e+03, 1.519871e-01
1.903213e+03, 1.512489e-01
1.903859e+03, 1.505124e-01
1.904504e+03, 1.497773e-01
1.905150e+03, 1.490436e-01
1.905795e+03, 1.483096e-01
1.906441e+03, 1.475748e-01
1.907086e+03, 1.468425e-01
1.907732e+03, 1.461150e-01
1.908377e+03, 1.453891e-01
1.909023e+03, 1.446644e-01
1.909669e+03, 1.439413e-01
1.910314e+03, 1.432170e-01
1.910960e+03, 1.424930e-01
1.911605e+03, 1.417726e-01
1.912251e+03, 1.410559e-01
1.912896e+03, 1.403400e-01
1.913542e+03, 1.396223e-01
1.914187e+03, 1.389062e-01
1.914833e+03, 1.381954e-01
1.915478e+03, 1.374865e-01
1.916124e+03, 1.367766e-01
1.916770e+03, 1.360670e-01
1.917415e+03, 1.353603e-01
1.918061e+03, 1.346577e-01
1.918706e+03, 1.339567e-01
1.919352e+03, 1.332573e-01
1.919997e+03, 1.325595e-01
1.920643e+03, 1.318603e-01
1.921288e+03, 1.311620e-01
1.921934e+03, 1.304673e-01
1.922580e+03, 1.297761e-01
1.923225e+03, 1.290852e-01
1.923871e+03, 1.283916e-01
1.924516e+03, 1.276996e-01
1.925162e+03, 1.270146e-01
1.925807e+03, 1.263315e-01
1.926453e+03, 1.256478e-01
1.927098e+03, 1.249645e-01
1.927744e+03, 1.242840e-01
1.928389e+03, 1.236075e-01
1.929035e+03, 1.229326e-01
1.929681e+03, 1.222559e-01
1.930326e+03, 1.215810e-01
1.930972e+03, 1.209103e-01
1.931617e+03, 1.202424e-01
1.932263e+03, 1.195746e-01
1.932908e+03, 1.189066e-01
1.933554e+03, 1.182406e-01
1.934199e+03, 1.175794e-01
1.934845e+03, 1.169199e-01
1.935490e+03, 1.162594e-01
1.936136e+03, 1.155998e-01
1.936782e+03, 1.149437e-01
1.937427e+03, 1.142912e-01
1.938073e+03, 1.136399e-01
1.938718e+03, 1.129875e-01
1.939364e+03, 1.123368e-01
1.940009e+03, 1.116905e-01
1.940655e+03, 1.110466e-01
1.941300e+03, 1.104028e-01
1.941946e+03, 1.097591e-01
1.942592e+03, 1.091171e-01
1.943237e+03, 1.084769e-01
1.943883e+03, 1.078385e-01
1.944528e+03, 1.072047e-01
1.945174e+03, 1.065733e-01
1.945819e+03, 1.059421e-01
1.946465e+03, 1.053108e-01
1.947110e+03, 1.046816e-01
1.947756e+03, 1.040573e-01
1.948401e+03, 1.034348e-01
1.949047e+03, 1.028115e-01
1.949693e+03, 1.021893e-01
1.950338e+03, 1.015701e-01
1.950984e+03, 1.009547e-01
1.951629e+03, 1.003410e-01
1.952275e+03, 9.972611e-02
1.952920e+03, 9.911302e-02
1.953566e+03, 9.850163e-02
1.954211e+03, 9.789203e-02
1.954857e+03, 9.728532e-02
1.955503e+03, 9.668272e-02
1.956148e+03, 9.608192e-02
1.956794e+03, 9.547991e-02
1.957439e+03, 9.487958e-02
1.958085e+03, 9.428300e-02
1.958730e+03, 9.368962e-02
1.959376e+03, 9.309743e-02
1.960021e+03, 9.250445e-02
1.960667e+03, 9.191333e-02
1.961312e+03, 9.132417e-02
1.961958e+03, 9.073690e-02
1.962604e+03, 9.015283e-02
1.963249e+03, 8.957234e-02
1.963895e+03, 8.899353e-02
1.964540e+03, 8.841382e-02
1.965186e+03, 8.783598e-02
1.965831e+03, 8.726001e-02
1.966477e+03, 8.668592e-02
1.967122e+03, 8.611442e-02
1.967768e+03, 8.554694e-02
1.968413e+03, 8.498132e-02
1.969059e+03, 8.441522e-02
1.969705e+03, 8.385065e-02
1.970350e+03, 8.328790e-02
1.970996e+03, 8.272697e-02
1.971641e+03, 8.216802e-02
1.972287e+03, 8.161267e-02
1.972932e+03, 8.105922e-02
1.973578e+03, 8.050659e-02
1.974223e+03, 7.995528e-02
1.974869e+03, 7.940587e-02
1.975515e+03, 7.885836e-02
1.976160e+03, 7.831277e-02
1.976806e+03, 7.777146e-02
1.977451e+03, 7.723260e-02
1.978097e+03, 7.669451e-02
1.978742e+03, 7.615655e-02
1.979388e+03, 7.562050e-02
1.980033e+03, 7.508649e-02
1.980679e+03, 7.455441e-02
1.981324e+03, 7.402425e-02
1.981970e+03, 7.349601e-02
1.982616e+03, 7.296999e-02
1.983261e+03, 7.244841e-02
1.983907e+03, 7.192873e-02
1.984552e+03, 7.140916e-02
1.985198e+03, 7.089054e-02
1.985843e+03, 7.037390e-02
1.986489e+03, 6.985927e-02
1.987134e+03, 6.934659e-02
1.987780e+03, 6.883585e-02
1.988425e+03, 6.832704e-02
1.989071e+03, 6.782105e-02
1.989717e+03, 6.731881e-02
1.990362e+03, 6.681848e-02
1.991008e+03, 6.631779e-02
1.991653e+03, 6.581868e-02
1.992299e+03, 6.532157e-02
1.992944e+03, 6.482647e-02
1.993590e+03, 6.433332e-02
1.994235e+03, 6.384212e-02
1.994881e+03, 6.335288e-02
1.995527e+03, 6.286564e-02
1.996172e+03, 6.238041e-02
1.996818e+03, 6.189716e-02
1.997463e+03, 6.141817e-02
1.998109e+03, 6.094112e-02
1.998754e+03, 6.046474e-02
1.999400e+03, 5.998927e-02
2.000045e+03, 5.951576e-02
2.000691e+03, 5.904421e-02
2.001336e+03, 5.857462e-02
2.001982e+03, 5.810705e-02
2.002628e+03, 5.764149e-02
2.003273e+03, 5.717788e-02
2.003919e+03, 5.671614e-02
2.004564e+03, 5.625636e-02
2.005210e+03, 5.579862e-02
2.005855e+03, 5.534287e-02
2.006501e+03, 5.488910e-02
2.007146e+03, 5.443729e-02
2.007792e+03, 5.398744e-02
2.008437e+03, 5.354103e-02
2.009083e+03, 5.309743e-02
2.009729e+03, 5.265549e-02
2.010374e+03, 5.221349e-02
2.011020e+03, 5.177346e-02
2.011665e+03, 5.133546e-02
2.012311e+03, 5.089946e-02
2.012956e+03, 5.046543e-02
2.013602e+03, 5.003337e-02
2.014247e+03, 4.960328e-02
2.014893e+03, 4.917521e-02
2.015539e+03, 4.874915e-02
2.016184e+03, 4.832506e-02
2.016830e+03, 4.790293e-02
2.017475e+03, 4.748278e-02
2.018121e+03, 4.706459e-02
2.018766e+03, 4.664837e-02
2.019412e+03, 4.623410e-02
2.020057e+03, 4.582124e-02
2.020703e+03, 4.541036e-02
2.021348e+03, 4.500174e-02
2.021994e+03, 4.459538e-02
2.022640e+03, 4.419099e-02
2.023285e+03, 4.378864e-02
2.023931e+03, 4.338827e-02
2.024576e+03, 4.298986e-02
2.025222e+03, 4.259342e-02
2.025867e+03, 4.219894e-02
2.026513e+03, 4.180650e-02
2.027158e+03, 4.141603e-02
2.027804e+03, 4.102750e-02
2.028449e+03, 4.064088e-02
2.029095e+03, 4.025622e-02
2.029741e+03, 3.987359e-02
2.030386e+03, 3.949294e-02
2.031032e+03, 3.911424e-02
2.031677e+03, 3.873751e-02
2.032323e+03, 3.836274e-02
2.032968e+03, 3.798992e-02
2.033614e+03, 3.761907e-02
2.034259e+03, 3.725018e-02
2.034905e+03, 3.688331e-02
2.035551e+03, 3.651840e-02
2.036196e+03, 3.615544e-02
2.036842e+03, 3.579444e-02
2.037487e+03, 3.543538e-02
2.038133e+03, 3.507828e-02
2.038778e+03, 3.472313e-02
2.039424e+03, 3.436996e-02
2.040069e+03, 3.401878e-02
2.040715e+03, 3.366955e-02
2.041360e+03, 3.332220e-02
2.042006e+03, 3.297679e-02
2.042652e+03, 3.263334e-02
2.043297e+03, 3.229189e-02
2.043943e+03, 3.195237e-02
2.044588e+03, 3.161485e-02
2.045234e+03, 3.127928e-02
2.045879e+03, 3.094564e-02
2.046525e+03, 3.061388e-02
2.047170e+03, 3.028405e-02
2.047816e+03, 2.995619e-02
2.048461e+03, 2.963030e-02
2.049107e+03, 2.930634e-02
2.049753e+03, 2.898430e-02
2.050398e+03, 2.866419e-02
2.051044e+03, 2.834603e-02
2.051689e+03, 2.802984e-02
2.052335e+03, 2.771557e-02
2.052980e+03, 2.740317e-02
2.053626e+03, 2.709268e-02
2.054271e+03, 2.678402e-02
2.054917e+03, 2.647597e-02
2.055563e+03, 2.616986e-02
2.056208e+03, 2.586632e-02
2.056854e+03, 2.556548e-02
2.057499e+03, 2.526656e-02
2.058145e+03, 2.496959e-02
2.058790e+03, 2.467454e-02
2.059436e+03, 2.438140e-02
2.060081e+03, 2.409015e-02
2.060727e+03, 2.380081e-02
2.061372e+03, 2.351336e-02
2.062018e+03, 2.322781e-02
2.062664e+03, 2.294415e-02
2.063309e+03, 2.266214e-02
2.063955e+03, 2.238201e-02
2.064600e+03, 2.210348e-02
2.065246e+03, 2.182616e-02
2.065891e+03, 2.155074e-02
2.066537e+03, 2.127801e-02
2.067182e+03, 2.100759e-02
2.067828e+03, 2.073905e-02
2.068473e+03, 2.047249e-02
2.069119e+03, 2.020781e-02
2.069765e+03, 1.994498e-02
2.070410e+03, 1.968398e-02
2.071056e+03, 1.942485e-02
2.071701e+03, 1.916762e-02
2.072347e+03, 1.891227e-02
2.072992e+03, 1.865873e-02
2.073638e+03, 1.840593e-02
2.074283e+03, 1.815500e-02
2.074929e+03, 1.790637e-02
2.075575e+03, 1.766031e-02
2.076220e+03, 1.741611e-02
2.076866e+03, 1.717378e-02
2.077511e+03, 1.693331e-02
2.078157e+03, 1.669468e-02
2.078802e+03, 1.645789e-02
2.079448e+03, 1.622293e-02
2.080093e+03, 1.598944e-02
2.080739e+03, 1.575708e-02
2.081384e+03, 1.552657e-02
2.082030e+03, 1.529860e-02
2.082676e+03, 1.507281e-02
2.083321e+03, 1.484884e-02
2.083967e+03, 1.462673e-02
2.084612e+03, 1.440643e-02
2.085258e+03, 1.418765e-02
2.085903e+03, 1.396999e-02
2.086549e+03, 1.375414e-02
2.087194e+03, 1.354070e-02
2.087840e+03, 1.332946e-02
2.088485e+03, 1.312002e-02
2.089131e+03, 1.291240e-02
2.089777e+03, 1.270659e-02
2.090422e+03, 1.250238e-02
2.091068e+03, 1.229922e-02
2.091713e+03, 1.209787e-02
2.092359e+03, 1.189874e-02
2.093004e+03, 1.170186e-02
2.093650e+03, 1.150676e-02
2.094295e+03, 1.131347e-02
2.094941e+03, 1.112194e-02
2.095587e+03, 1.093215e-02
2.096232e+03, 1.074331e-02
2.096878e+03, 1.055625e-02
2.097523e+03, 1.037122e-02
2.098169e+03, 1.018852e-02
2.098814e+03, 1.000757e-02
2.099460e+03, 9.828374e-03
2.100105e+03, 9.650921e-03
2.100751e+03, 9.475211e-03
2.101396e+03, 9.300594e-03
2.102042e+03, 9.127623e-03
2.102688e+03, 8.956493e-03
2.103333e+03, 8.787772e-03
2.103979e+03, 8.620778e-03
2.104624e+03, 8.455226e-03
2.105270e+03, 8.290944e-03
2.105915e+03, 8.128395e-03
2.106561e+03, 7.967995e-03
2.107206e+03, 7.809551e-03
2.107852e+03, 7.652817e-03
2.108497e+03, 7.497226e-03
2.109143e+03, 7.343274e-03
2.109789e+03, 7.191134e-03
2.110434e+03, 7.041326e-03
2.111080e+03, 6.893208e-03
2.111725e+03, 6.746530e-03
2.112371e+03, 6.601115e-03
2.113016e+03, 6.457395e-03
2.113662e+03, 6.315765e-03
2.114307e+03, 6.176067e-03
2.114953e+03, 6.038040e-03
2.115599e+03, 5.901176e-03
2.116244e+03, 5.765888e-03
2.116890e+03, 5.632312e-03
2.117535e+03, 5.500950e-03
2.118181e+03, 5.371241e-03
2.118826e+03, 5.243026e-03
2.119472e+03, 5.116081e-03
2.120117e+03, 4.990793e-03
2.120763e+03, 4.867428e-03
2.121408e+03, 4.745972e-03
2.122054e+03, 4.626148e-03
2.122700e+03, 4.507582e-03
2.123345e+03, 4.390504e-03
2.123991e+03, 4.275061e-03
